"Subject"	"Activity"	"variable"	"value"
14	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.112279688983333
15	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.116952464895833
16	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.124074517745098
17	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.121290442104167
19	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.151054607725
21	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.125414265340426
22	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.117550861738095
23	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.126890616782353
25	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.126210440292308
26	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.121943461236364
27	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.123530438196078
28	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.121514025692157
29	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.118000587840816
30	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.124697493775385
2	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.152513899520833
4	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.114219455519231
9	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.125219003959184
10	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.118180420834043
12	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.107339730115385
13	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.125767265890909
18	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.112655891327586
20	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.121023947784314
24	"WALKING_UPSTAIRS"	"timeBodyAccmeanZ"	-0.114248610966102
1	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.107566190908163
3	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.116139842908163
5	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.100319930659574
6	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.107209356208333
7	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.096938308587234
8	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.107598135394737
11	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.111070149978261
14	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.0928330165533333
15	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.110526066428571
16	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.119873705148936
17	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.0892432745173913
19	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.133695240660974
21	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.09816866218
22	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.1074157796
23	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.0988123712574074
25	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.107192376965517
26	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.1064396194
27	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.112837694688636
28	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.10858897408913
29	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.0981339984895833
30	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.0999781422322581
2	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.116812942382979
4	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.1067775246
9	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.0910278793952381
10	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.110848597247368
12	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.10955593226087
13	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.101993941531915
18	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.1033908092
20	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.104602925937778
24	"WALKING_DOWNSTAIRS"	"timeBodyAccmeanZ"	-0.104818820272727
1	"SITTING"	"timeBodyAccmeanZ"	-0.104544182255319
3	"SITTING"	"timeBodyAccmeanZ"	-0.0983579203269231
5	"SITTING"	"timeBodyAccmeanZ"	-0.108540300265909
6	"SITTING"	"timeBodyAccmeanZ"	-0.110127728709091
7	"SITTING"	"timeBodyAccmeanZ"	-0.122464597625
8	"SITTING"	"timeBodyAccmeanZ"	-0.104461049130435
11	"SITTING"	"timeBodyAccmeanZ"	-0.112840218339623
14	"SITTING"	"timeBodyAccmeanZ"	-0.100401490425926
15	"SITTING"	"timeBodyAccmeanZ"	-0.11366125320339
16	"SITTING"	"timeBodyAccmeanZ"	-0.0891404038405797
17	"SITTING"	"timeBodyAccmeanZ"	-0.11362408509375
19	"SITTING"	"timeBodyAccmeanZ"	-0.10870765430137
21	"SITTING"	"timeBodyAccmeanZ"	-0.112057887741176
22	"SITTING"	"timeBodyAccmeanZ"	-0.105827369516129
23	"SITTING"	"timeBodyAccmeanZ"	-0.103808679294118
25	"SITTING"	"timeBodyAccmeanZ"	-0.109160440476923
26	"SITTING"	"timeBodyAccmeanZ"	-0.0974448692333333
27	"SITTING"	"timeBodyAccmeanZ"	-0.105521912588571
28	"SITTING"	"timeBodyAccmeanZ"	-0.111517939555556
29	"SITTING"	"timeBodyAccmeanZ"	-0.1104118192
30	"SITTING"	"timeBodyAccmeanZ"	-0.099515446133871
2	"SITTING"	"timeBodyAccmeanZ"	-0.109218272456522
4	"SITTING"	"timeBodyAccmeanZ"	-0.10587459588
9	"SITTING"	"timeBodyAccmeanZ"	-0.07537846886
10	"SITTING"	"timeBodyAccmeanZ"	-0.104253238796296
12	"SITTING"	"timeBodyAccmeanZ"	-0.106307228960784
13	"SITTING"	"timeBodyAccmeanZ"	-0.0972465110836735
18	"SITTING"	"timeBodyAccmeanZ"	-0.111904775824561
20	"SITTING"	"timeBodyAccmeanZ"	-0.108369634515152
24	"SITTING"	"timeBodyAccmeanZ"	-0.103041061426471
1	"STANDING"	"timeBodyAccmeanZ"	-0.110601817735849
3	"STANDING"	"timeBodyAccmeanZ"	-0.101621722633148
5	"STANDING"	"timeBodyAccmeanZ"	-0.102171095696429
6	"STANDING"	"timeBodyAccmeanZ"	-0.112172831947368
7	"STANDING"	"timeBodyAccmeanZ"	-0.0997778303207547
8	"STANDING"	"timeBodyAccmeanZ"	-0.106114996837037
11	"STANDING"	"timeBodyAccmeanZ"	-0.108686630425532
14	"STANDING"	"timeBodyAccmeanZ"	-0.103817701790667
15	"STANDING"	"timeBodyAccmeanZ"	-0.105910832679245
16	"STANDING"	"timeBodyAccmeanZ"	-0.103657729076923
17	"STANDING"	"timeBodyAccmeanZ"	-0.111432145565
19	"STANDING"	"timeBodyAccmeanZ"	-0.10904190460274
21	"STANDING"	"timeBodyAccmeanZ"	-0.110417855808989
22	"STANDING"	"timeBodyAccmeanZ"	-0.104967423820635
23	"STANDING"	"timeBodyAccmeanZ"	-0.1105970177575
25	"STANDING"	"timeBodyAccmeanZ"	-0.107352957594595
26	"STANDING"	"timeBodyAccmeanZ"	-0.110237796416216
27	"STANDING"	"timeBodyAccmeanZ"	-0.107835818025
28	"STANDING"	"timeBodyAccmeanZ"	-0.106579385202532
29	"STANDING"	"timeBodyAccmeanZ"	-0.108659067476923
30	"STANDING"	"timeBodyAccmeanZ"	-0.108756209835593
2	"STANDING"	"timeBodyAccmeanZ"	-0.105908536055556
4	"STANDING"	"timeBodyAccmeanZ"	-0.0961574905535714
9	"STANDING"	"timeBodyAccmeanZ"	-0.0952747481333333
10	"STANDING"	"timeBodyAccmeanZ"	-0.107964083931818
12	"STANDING"	"timeBodyAccmeanZ"	-0.105526999754098
13	"STANDING"	"timeBodyAccmeanZ"	-0.112124137754386
18	"STANDING"	"timeBodyAccmeanZ"	-0.108453355945205
20	"STANDING"	"timeBodyAccmeanZ"	-0.100402759931507
24	"STANDING"	"timeBodyAccmeanZ"	-0.108222553855072
1	"LAYING"	"timeBodyAccmeanZ"	-0.11320355358
3	"LAYING"	"timeBodyAccmeanZ"	-0.101300477506452
5	"LAYING"	"timeBodyAccmeanZ"	-0.107937603673077
6	"LAYING"	"timeBodyAccmeanZ"	-0.133119570368421
7	"LAYING"	"timeBodyAccmeanZ"	-0.101361036576923
8	"LAYING"	"timeBodyAccmeanZ"	-0.102245365611111
11	"LAYING"	"timeBodyAccmeanZ"	-0.108786578070175
14	"LAYING"	"timeBodyAccmeanZ"	-0.0868333315509804
15	"LAYING"	"timeBodyAccmeanZ"	-0.118530240291667
16	"LAYING"	"timeBodyAccmeanZ"	-0.107310493242857
17	"LAYING"	"timeBodyAccmeanZ"	-0.107006279704225
19	"LAYING"	"timeBodyAccmeanZ"	-0.10898146186747
21	"LAYING"	"timeBodyAccmeanZ"	-0.103253832233333
22	"LAYING"	"timeBodyAccmeanZ"	-0.110800924652778
23	"LAYING"	"timeBodyAccmeanZ"	-0.104256776291667
25	"LAYING"	"timeBodyAccmeanZ"	-0.100428830260274
26	"LAYING"	"timeBodyAccmeanZ"	-0.105002540289474
27	"LAYING"	"timeBodyAccmeanZ"	-0.107699732837838
28	"LAYING"	"timeBodyAccmeanZ"	-0.1083448529625
29	"LAYING"	"timeBodyAccmeanZ"	-0.109462068173913
30	"LAYING"	"timeBodyAccmeanZ"	-0.1036581505
2	"LAYING"	"timeBodyAccmeanZ"	-0.107245610416667
4	"LAYING"	"timeBodyAccmeanZ"	-0.110688150314815
9	"LAYING"	"timeBodyAccmeanZ"	-0.10754972144
10	"LAYING"	"timeBodyAccmeanZ"	-0.117168642362069
12	"LAYING"	"timeBodyAccmeanZ"	-0.108160125666667
13	"LAYING"	"timeBodyAccmeanZ"	-0.104331864532258
18	"LAYING"	"timeBodyAccmeanZ"	-0.107698927907692
20	"LAYING"	"timeBodyAccmeanZ"	-0.104274322538235
24	"LAYING"	"timeBodyAccmeanZ"	-0.107236237236111
1	"WALKING"	"timeBodyAccstdX"	-0.283740258842105
3	"WALKING"	"timeBodyAccstdX"	-0.360356726034483
5	"WALKING"	"timeBodyAccstdX"	-0.294098534232143
6	"WALKING"	"timeBodyAccstdX"	-0.296538717368421
7	"WALKING"	"timeBodyAccstdX"	-0.327243240701754
8	"WALKING"	"timeBodyAccstdX"	-0.173605736002083
11	"WALKING"	"timeBodyAccstdX"	-0.422842071864407
14	"WALKING"	"timeBodyAccstdX"	-0.402639098135593
15	"WALKING"	"timeBodyAccstdX"	-0.327961801111111
16	"WALKING"	"timeBodyAccstdX"	-0.404692523921569
17	"WALKING"	"timeBodyAccstdX"	-0.31950017295082
19	"WALKING"	"timeBodyAccstdX"	-0.0489049407963461
21	"WALKING"	"timeBodyAccstdX"	-0.297814843538462
22	"WALKING"	"timeBodyAccstdX"	-0.00865921919565217
23	"WALKING"	"timeBodyAccstdX"	-0.313521773389831
25	"WALKING"	"timeBodyAccstdX"	-0.596007443513514
26	"WALKING"	"timeBodyAccstdX"	-0.340185527559322
27	"WALKING"	"timeBodyAccstdX"	-0.348475560526316
28	"WALKING"	"timeBodyAccstdX"	-0.293003522222222
29	"WALKING"	"timeBodyAccstdX"	-0.174337940226415
30	"WALKING"	"timeBodyAccstdX"	-0.346394275230769
2	"WALKING"	"timeBodyAccstdX"	-0.423642838474576
4	"WALKING"	"timeBodyAccstdX"	-0.440829971333333
9	"WALKING"	"timeBodyAccstdX"	-0.238353562692308
10	"WALKING"	"timeBodyAccstdX"	-0.178709734396226
12	"WALKING"	"timeBodyAccstdX"	-0.128898533096
13	"WALKING"	"timeBodyAccstdX"	-0.346980394210526
18	"WALKING"	"timeBodyAccstdX"	-0.37600552125
20	"WALKING"	"timeBodyAccstdX"	-0.208342792019608
24	"WALKING"	"timeBodyAccstdX"	-0.47076236637931
1	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.35470802509434
3	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.313123437627119
5	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.0457237779851064
6	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.0501350188513725
7	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.29487297445098
8	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.171712174634146
11	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.238802959018519
14	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.309396717592593
15	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.0260971840270833
16	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.397083831568627
17	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.062952754100625
19	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.1287420952375
21	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.240808282276596
22	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	0.0835738640921429
23	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.243887818513725
25	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.459775646153846
26	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.169006952418182
27	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.295439547254902
28	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.242062430294118
29	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.0867715569693878
30	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.350504475230769
2	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.304376406458333
4	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.204933042903846
9	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.36144437755102
10	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.161591924234043
12	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.290149192307692
13	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.296284597454545
18	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.380168286724138
20	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.116088676011765
24	"WALKING_UPSTAIRS"	"timeBodyAccstdX"	-0.344399351355932
1	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.0300353383483878
3	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	-0.0574100475102041
5	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.275046110468085
6	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.383681639791667
7	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.0660815600978723
8	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.0241393473736842
11	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.142456557034783
14	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.0178313402266667
15	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.406471051190476
16	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.207251997929787
17	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.187719760269565
19	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.626917070512821
21	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.224343492244444
22	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.348618168333333
23	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.0441392843425926
25	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	-0.253756934258621
26	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.17395384962
27	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.167407531090909
28	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.125712887943478
29	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.167383602458333
30	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	-0.0577703163548387
2	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.0463666814446808
4	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.0111935496222222
9	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.213392270547619
10	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.295733547631579
12	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.0424084916086956
13	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	-0.0681563626617021
18	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	-0.302634565090909
20	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	0.0745098785288889
24	"WALKING_DOWNSTAIRS"	"timeBodyAccstdX"	-0.08273248054
1	"SITTING"	"timeBodyAccstdX"	-0.977229008297872
3	"SITTING"	"timeBodyAccstdX"	-0.971010120961538
5	"SITTING"	"timeBodyAccstdX"	-0.980945022045455
6	"SITTING"	"timeBodyAccstdX"	-0.980164933636364
7	"SITTING"	"timeBodyAccstdX"	-0.972668374583333
8	"SITTING"	"timeBodyAccstdX"	-0.979026152391304
11	"SITTING"	"timeBodyAccstdX"	-0.982796562075472
14	"SITTING"	"timeBodyAccstdX"	-0.976302248148148
15	"SITTING"	"timeBodyAccstdX"	-0.987084356101695
16	"SITTING"	"timeBodyAccstdX"	-0.986825605362319
17	"SITTING"	"timeBodyAccstdX"	-0.9944439053125
19	"SITTING"	"timeBodyAccstdX"	-0.976357663013699
21	"SITTING"	"timeBodyAccstdX"	-0.991777287176471
22	"SITTING"	"timeBodyAccstdX"	-0.978466823709677
23	"SITTING"	"timeBodyAccstdX"	-0.987607636617647
25	"SITTING"	"timeBodyAccstdX"	-0.991892828615385
26	"SITTING"	"timeBodyAccstdX"	-0.979768987948718
27	"SITTING"	"timeBodyAccstdX"	-0.988580107714286
28	"SITTING"	"timeBodyAccstdX"	-0.983272806805556
29	"SITTING"	"timeBodyAccstdX"	-0.9907450195
30	"SITTING"	"timeBodyAccstdX"	-0.983622744193548
2	"SITTING"	"timeBodyAccstdX"	-0.986822279565217
4	"SITTING"	"timeBodyAccstdX"	-0.980309931
9	"SITTING"	"timeBodyAccstdX"	-0.9572277914
10	"SITTING"	"timeBodyAccstdX"	-0.982901825925926
12	"SITTING"	"timeBodyAccstdX"	-0.982568781960784
13	"SITTING"	"timeBodyAccstdX"	-0.989546275306122
18	"SITTING"	"timeBodyAccstdX"	-0.994347988596491
20	"SITTING"	"timeBodyAccstdX"	-0.983081858939394
24	"SITTING"	"timeBodyAccstdX"	-0.990593766617647
1	"STANDING"	"timeBodyAccstdX"	-0.995759901509434
3	"STANDING"	"timeBodyAccstdX"	-0.96674254295082
5	"STANDING"	"timeBodyAccstdX"	-0.968591815714286
6	"STANDING"	"timeBodyAccstdX"	-0.981758159649123
7	"STANDING"	"timeBodyAccstdX"	-0.979307570377358
8	"STANDING"	"timeBodyAccstdX"	-0.988815418148148
11	"STANDING"	"timeBodyAccstdX"	-0.994978878723404
14	"STANDING"	"timeBodyAccstdX"	-0.973268905
15	"STANDING"	"timeBodyAccstdX"	-0.988949247358491
16	"STANDING"	"timeBodyAccstdX"	-0.989076811794872
17	"STANDING"	"timeBodyAccstdX"	-0.991163919871795
19	"STANDING"	"timeBodyAccstdX"	-0.989910996849315
21	"STANDING"	"timeBodyAccstdX"	-0.981419961123595
22	"STANDING"	"timeBodyAccstdX"	-0.985000527142857
23	"STANDING"	"timeBodyAccstdX"	-0.985421519558824
25	"STANDING"	"timeBodyAccstdX"	-0.991970126756757
26	"STANDING"	"timeBodyAccstdX"	-0.993069368783784
27	"STANDING"	"timeBodyAccstdX"	-0.9919515835
28	"STANDING"	"timeBodyAccstdX"	-0.977748638607595
29	"STANDING"	"timeBodyAccstdX"	-0.996068635384615
30	"STANDING"	"timeBodyAccstdX"	-0.977559426949153
2	"STANDING"	"timeBodyAccstdX"	-0.987271889259259
4	"STANDING"	"timeBodyAccstdX"	-0.97692058
9	"STANDING"	"timeBodyAccstdX"	-0.975741252444444
10	"STANDING"	"timeBodyAccstdX"	-0.978403481818182
12	"STANDING"	"timeBodyAccstdX"	-0.981243992459016
13	"STANDING"	"timeBodyAccstdX"	-0.991020759298246
18	"STANDING"	"timeBodyAccstdX"	-0.992019762739726
20	"STANDING"	"timeBodyAccstdX"	-0.967209961232877
24	"STANDING"	"timeBodyAccstdX"	-0.98725587115942
1	"LAYING"	"timeBodyAccstdX"	-0.9280564692
3	"LAYING"	"timeBodyAccstdX"	-0.982776639193548
5	"LAYING"	"timeBodyAccstdX"	-0.965934509615385
6	"LAYING"	"timeBodyAccstdX"	-0.934049422052632
7	"LAYING"	"timeBodyAccstdX"	-0.93651361
8	"LAYING"	"timeBodyAccstdX"	-0.94304121537037
11	"LAYING"	"timeBodyAccstdX"	-0.98477733
14	"LAYING"	"timeBodyAccstdX"	-0.917501887333333
15	"LAYING"	"timeBodyAccstdX"	-0.972255551527778
16	"LAYING"	"timeBodyAccstdX"	-0.973691429428571
17	"LAYING"	"timeBodyAccstdX"	-0.972960567323944
19	"LAYING"	"timeBodyAccstdX"	-0.965019579518072
21	"LAYING"	"timeBodyAccstdX"	-0.955019866222222
22	"LAYING"	"timeBodyAccstdX"	-0.947735251944445
23	"LAYING"	"timeBodyAccstdX"	-0.956756363194444
25	"LAYING"	"timeBodyAccstdX"	-0.909116474109589
26	"LAYING"	"timeBodyAccstdX"	-0.969445445263158
27	"LAYING"	"timeBodyAccstdX"	-0.978455153108108
28	"LAYING"	"timeBodyAccstdX"	-0.9688882955
29	"LAYING"	"timeBodyAccstdX"	-0.984219555507246
30	"LAYING"	"timeBodyAccstdX"	-0.976362515428571
2	"LAYING"	"timeBodyAccstdX"	-0.974059464791667
4	"LAYING"	"timeBodyAccstdX"	-0.954193738888889
9	"LAYING"	"timeBodyAccstdX"	-0.94233309
10	"LAYING"	"timeBodyAccstdX"	-0.968283685
12	"LAYING"	"timeBodyAccstdX"	-0.95531868
13	"LAYING"	"timeBodyAccstdX"	-0.968891989354839
18	"LAYING"	"timeBodyAccstdX"	-0.984527649230769
20	"LAYING"	"timeBodyAccstdX"	-0.962249114705882
24	"LAYING"	"timeBodyAccstdX"	-0.967984021111111
1	"WALKING"	"timeBodyAccstdY"	0.114461336747368
3	"WALKING"	"timeBodyAccstdY"	-0.0699140652103448
5	"WALKING"	"timeBodyAccstdY"	0.0767484028053571
6	"WALKING"	"timeBodyAccstdY"	0.164213884996491
7	"WALKING"	"timeBodyAccstdY"	-0.0772618561052631
8	"WALKING"	"timeBodyAccstdY"	0.380782052708333
11	"WALKING"	"timeBodyAccstdY"	-0.0522120750440678
14	"WALKING"	"timeBodyAccstdY"	-0.0536126686650847
15	"WALKING"	"timeBodyAccstdY"	0.138912923691296
16	"WALKING"	"timeBodyAccstdY"	-0.314569762352941
17	"WALKING"	"timeBodyAccstdY"	-0.0175797885542623
19	"WALKING"	"timeBodyAccstdY"	0.181801561185577
21	"WALKING"	"timeBodyAccstdY"	0.0540880509209615
22	"WALKING"	"timeBodyAccstdY"	0.100384246321739
23	"WALKING"	"timeBodyAccstdY"	-0.119020586510678
25	"WALKING"	"timeBodyAccstdY"	-0.161852411581081
26	"WALKING"	"timeBodyAccstdY"	-0.136351391645763
27	"WALKING"	"timeBodyAccstdY"	-0.187301214964912
28	"WALKING"	"timeBodyAccstdY"	-0.117886186425926
29	"WALKING"	"timeBodyAccstdY"	-0.0917540612869811
30	"WALKING"	"timeBodyAccstdY"	-0.173550021692308
2	"WALKING"	"timeBodyAccstdY"	-0.0780912533118644
4	"WALKING"	"timeBodyAccstdY"	-0.0788267367683333
9	"WALKING"	"timeBodyAccstdY"	-0.201696960826923
10	"WALKING"	"timeBodyAccstdY"	-0.0227431651698113
12	"WALKING"	"timeBodyAccstdY"	-0.122783290008
13	"WALKING"	"timeBodyAccstdY"	0.141866689392982
18	"WALKING"	"timeBodyAccstdY"	-0.227005874892857
20	"WALKING"	"timeBodyAccstdY"	0.489771808627451
24	"WALKING"	"timeBodyAccstdY"	-0.154127498163793
1	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.00232026501698113
3	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	0.0116280813372881
5	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	0.185022459476596
6	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	0.189276117327451
7	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.32616002254902
8	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	0.348768733170732
11	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.103167501868519
14	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	0.307195533
15	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.00406536043541667
16	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.163732745078431
17	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.0131721014395833
19	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	0.176349922525
21	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	0.109787469104255
22	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	0.250067523738095
23	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	0.0448435785868627
25	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.223086808769231
26	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.0491726302763636
27	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.0950104077
28	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.146753877035294
29	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.122128287642857
30	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.127311157607692
2	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	0.108027279889583
4	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.0666899105180769
9	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.302206203816327
10	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.00555287692765957
12	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.103818259823077
13	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	0.104470773801818
18	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.211155120224138
20	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	0.15219632835098
24	"WALKING_UPSTAIRS"	"timeBodyAccstdY"	-0.116804488966102
1	"WALKING_DOWNSTAIRS"	"timeBodyAccstdY"	-0.0319359434489796
3	"WALKING_DOWNSTAIRS"	"timeBodyAccstdY"	-0.0331503723387755
5	"WALKING_DOWNSTAIRS"	"timeBodyAccstdY"	0.0907630761042553
6	"WALKING_DOWNSTAIRS"	"timeBodyAccstdY"	0.360164958768542
7	"WALKING_DOWNSTAIRS"	"timeBodyAccstdY"	-0.138179072734043
8	"WALKING_DOWNSTAIRS"	"timeBodyAccstdY"	0.343826273105263
11	"WALKING_DOWNSTAIRS"	"timeBodyAccstdY"	0.0708122725543478
14	"WALKING_DOWNSTAIRS"	"timeBodyAccstdY"	0.378870491755556
15	"WALKING_DOWNSTAIRS"	"timeBodyAccstdY"	0.186532377428571
16	"WALKING_DOWNSTAIRS"	"timeBodyAccstdY"	-0.146993837655319
